id,sarcasm_label,certainty_1,certainty_2,speaker,gender,transcription
u152,1,3.0,t a ,于祥宇,male,其实我就是很羡慕我老师他有这个物质基础你很多伟大的哲学家也是这样你像什么叔本华悲观主义哲学的代表但他自己是个富二代叔本华的生平是这么写的自幼喜好哲学十一岁学习宗教学十五岁研读伏尔泰和卢梭十九岁研读古希腊哲学二十一岁继承父亲遗产啊怎么我课程表上没有这门课
u153,0,,,吴镇宇,male,对对对这都很好玩啊因为用一些经典的哲学那个无聊的哲理来反映现在的生活我觉得挺挺挺有意思的
u154,1,2.0,t a ,良言,male,大家可能觉得说卖桃有点夸张那其实并不夸张啊因为有一些和我们办事的人那个状态就跟逛市场差不多跟我们办业务甚至会跟我们砍价儿那天来一阿姨她说哎小伙子你们这社保啊最便宜多少钱最便宜啊我说咱们现在个人参保最低档一个月呢一千多什么一千多便宜点我说大姐社保我们这都国家规定的我说这没法便宜哎不要发票
u155,0,,,良言,male,不会对吧但是其实这些还好还有一些呢我相信大家在工作中也会遇到就是那种伸手党什么都不能自己干什么都要你帮他干
u156,1,3.0,t a ,良言,male,我扭头就问领导领导很体恤领导说我跟你说这些伸手党他们就懒惯了递给我水杯
u157,0,,,门腔,male,所以我还是希望就是用我通过一个HR的身份告诉他们一些职场的真相让他们就不要太为难自己加油吧我们都加油
u158,1,2.0,t a,门腔,male,好好好那你叫个实习生真的把实习生当神仙一样给实习生提的要求就像在跟神仙许愿一样你们去庙里许过愿吗朋友们跟神仙说的是保我公司上市跟实习生讲的是帮我把公司干到上市
u159,0,,,门腔,male,哎为什么可以要求员工眼里有光所以我们换个问法啊让员工眼睛里面产生光唯一行之有效的方法就是加钱
u160,1,3.0,t a,门腔,male,真的招人诶招人真的是我做HR最喜欢的一个部分招人很有意思因为招人一直可以听到公司里面的那些职位很高的人讲一些智商很低的话
u161,0,,,门腔,male,心态很好就是老板不配你看迪迦到我们公司来没有获得实习的机会所以我也希望就是在座如果大家有在找工作的话以后或者找工作都是可以遇到一个很好的老板也希望所有老板可不可以珍惜每一个打工人谢谢大家我是门腔谢谢
u162,1,3.0,t a,南瓜,male,我之前真的很怕送大学生送过去隔着墙还进不去同样的年龄哇人家都在买打篮球的谈恋爱的读书的欢声笑语我在外面骑个电动车说好羡慕他们呀但现在发现好多大学生出来也跟我去送外卖了看法也变了原来我少走四年弯路
u163,0,,,南瓜,male,我每次看到手上这四五个外卖我就知道这个时候天上也有四五双眼睛正在盯着我我也知道大家花了钱肯定希望这个外卖送快点对吧给大家送上楼我也愿意送上去的毕竟我也练过对吧
u164,1,2.0,t a,南瓜,male,我骑个电瓶车有时候会遇到大学生是吧一起在外面吹着风吹着这么强的风这不是顶风相见了吗
u165,0,,,南瓜,male,但有时候也会接一些学校的外卖因为学校那些学生会很多人一起点就很方便但有些学校不让学生点外卖有的学生想吃个外卖想尽千方百计
u166,1,3.0,t a,南瓜,male,对吧给大家送上楼我也愿意送上去的毕竟我也练过对吧但现在在上海还有很多老小区没有电梯都是六层楼高的那种基本上都是六楼在点一二楼很少点的而六楼的顾客十个里面五个正在上厕所三个在洗澡还有两个腿脚不便不然你就感觉六楼住的这些人住的都像赘婿啊他们都不想取就想着能不能上门呀
u167,0,,,徐峥,male,我不说这个我觉得他的表演其实很有意思很有意思因为他其实几乎是用他的那种零零度的这个表演但他突然眼睛睁开了一刻就是一百分
u168,1,3.0,t a,尚九熙,male,其实啊相声演员站到这个舞台上还是挺忐忑的为什么呢因为民间盛传相声演员讲脱口秀是降维打击今天我就给你们来一回预期违背
u169,0,,,郭麒麟,male,因为我们平时从小学习的这些个表演经验可能呃相较于现在比较时兴和被观众接受的好像它是完全两种不同的场合儿就是稍微的可能我觉得还在一个学习的过程当中
u170,1,3.0,t a,臧鸿飞,male,怎么这么奇怪然后这个奇怪的感觉最近到达了一个巅峰我不知道大家听过没有听过一首歌就是什么叫天花板我比烟花闪我万米高空下来不用降落伞我都懵了呀万米高空下来不用降落伞这都不是超出我的认知啊这都超出牛顿的认知了
u171,0,,,郭麒麟,male,我觉得您的这整个表演就特松弛松弛到那种像是我上学的时候班里一个北京哥们儿特有意思然后在上课之前给大伙讲几个小笑话似的
u172,1,3.0,t a,臧鸿飞,male,后来啊后来我就特意去去查了一下这位歌手就还健在这就不对了就肯定有人错了呀要不然就是这个歌手错了要不然就是牛顿错了嘛是吧那肯定是牛顿错了因为说唱歌手都Real嘛
u173,0,,,臧鸿飞,male,因为那个傅首尔给我打电话说诶咋俩去说脱口秀吧 她说你有时候在奇葩说挺有意思的 我说行吗 她说我觉得你挺好的 我说那我试试吧 那我写一段来试试吧 
u174,1,3.0,t a,王越,female,朋友们小朋友不哭了我有点想哭了我感觉我这个人的性别吧是男是女我自己说了不算要根据当时的人情世故来看就感觉我这个人吧性别还挺随和的
u175,0,,,王越,female,诶其实我在生活里面经常都会被别人认成男孩子啊我自己不介意这个事情因为我从小就是个假小子性格也比较独立要强因为我爸爸妈妈在我很小的时候就离婚了嘛
u176,1,3.0,t a,杨笠,female,终于当上总编剧了果然啊人要是想升职还是得跳槽啊
u177,0,,,杨笠,female,因为我原来就一直觉得脱口秀节目太少了对吧就对一个行业来说只有一个垄断地位的节目总是不好的有竞争才会有进步对吧
u178,1,2.0,t a,杨笠,female,我早就想当总编剧了我第四季的时候我就想说我怎么还不是总编剧我什么时候才能当总编剧他们还劝我说你别想这些有的没的你好好上节目我说我不想上节目我就想上桌
u179,0,,,杨笠,female,我们这一行确实你知道压力很大但我还是很喜欢特别是录了脱口秀节目以后就因为会有观众跟我说说杨笠我好喜欢你啊看你的段子我觉得好治愈呀
u180,0,,,毛冬,male,我就催眠自己这个段子非常炸观众非常喜欢就是给自己注入一些虚妄的信念感
u181,1,3.0,t a,毛冬,male,又来上海录节目朋友们多少有点不习惯因为现在上海物价我觉得有点太高了真的就是之前他们老跟我说上海有什么沪币汇率一比三我以为是开玩笑的我这次一来我觉得汇率是不是会浮动啊你们
u182,0,,,毛冬,male,把这个15块钱以下的面包给取缔了我前两天进了一个面包房那个面包房里我转了一圈最贵的面包一百二十八块钱一百二十八一个手撕面包
u183,1,3.0,t a,毛冬,male,还有一个那个什么我来上海他们老跟我说健康餐啊说健康餐什么叫白人饭我一看不就是沙拉吗一份八十五块钱他们还管这个叫吃草哎八十五块钱这么贵的草谁在吃啊高级牛马
u184,0,,,毛冬,male,在上这节目之前演我的那个专场沉舟也还不错如果被淘汰了朋友们可以去线下看我好吧
u185,1,3.0,t a,毛冬,male,我还上网查了一下为什么这个瑰夏咖啡这么贵他们跟我说说这个咖啡豆特别好有什么花香果香还有一股难得的茶香嗯我想要茶香我花二百九十八我去便利店买74.667瓶绿茶不好吗
u186,0,,,小罗,male,我觉得因为我们他们抢我的卡是因为我的卡里面有一种卡叫金卡你知道吧就这金卡其实也是普通的卡就是我不知道为什么商品一有这种差异化之后呢就特别容易让人上头
u187,1,3.0,t a,小罗,male,差异化有一年父亲节我去一个奢侈品店想给我爸买个皮带我自己试完之后我说你好这款不错但我爸比我胖你帮我拿长一点的她跟我说长一点的贵一千我说你要不要听听看你在讲什么啊你是奢侈品啊你现在跟我谈成本啊那你牛仔裤破洞怎么不打九折呢
u188,0,,,小罗,male,我觉得奢侈品你就要好好给人提供奢侈的感觉就可以了嘛对吧我给我爸买皮带我就希望我爸戴上之后别人会说哦你儿子有钱对吧
u189,1,3.0,t a,小罗,male,难道真的会有人因为所有长度的皮带都一样价格就故意去买最长的那一条吗然后绕了一圈之后当啷一个尾巴在后面还别人问他说你这什么东西他说我这个是资本主义的尾巴
u190,0,,,范志毅,male,他就这个文本啊就写得比较生活的比较细致的从那个肥皂洗衣粉这些生活的的确想想有的时候是这样而且节奏很好我一直在笑我后来望过去都在笑
u191,1,3.0,t a,小罗,male,PRO出来莫名其妙什么东西都有PRO现在连冰箱都有PRO冰箱我看到一个冰箱PRO它的区别是它有一个专门放水果的小抽屉这也太PRO了没有你这个抽屉我都不知道水果放哪儿然后它还有个WIFI功能它还有个WIFI我一个冰箱为什么要连WIFI了你是怕苹果在里面信号不好吗还是什么
u192,0,,,杨天真,female,我觉得你对生活细节的观察和它的拆解到你的表达方式都是非常巧妙的就是洗衣凝珠这个东西我跟你有同样的困惑就是我不理解这个东西为什么它就会价格更高这件事情
u193,1,3.0,t a,小罗,male,你看我们人我们本来洗衣服大家都是用肥皂对吧用得好好的然后就有个小机灵鬼跳出来说要不我们把它磨成粉吧然后就有了洗衣粉然后过几天有个更聪明的人就跳出来说要不我们再加点水啊然后就有了洗衣液到这一步就很奇怪了我自己洗衣服也会加水的呀最近还有个更变态的发明是把洗衣液装在一个小袋子里面叫什么洗衣凝珠说扔到洗衣机里面转之后突然爆开你要干嘛你要杀衣服一个措手不及吗
u194,0,,,郭麒麟,male,因为我就特别爱用洗衣凝珠 当然我也没有接任何关于这方面的代言 我认为它好在哪儿呢 它就是巧妙解决了用量的问题 你知道吧 就像一个不会做饭的人 你总告诉我适量 少许是吧 一少半勺 我不知道勺多大 但这洗衣凝珠呢 反正一个就是一个
u195,1,3.0,t a,小罗,male,我有一位朋友他就是卖洗衣凝珠的他就是卖这个他跟我解释说这个东西之所以贵呢是因为包裹了那层膜是一个非常牛的科技因为它遇水即化我说这么牛的科技你不应该拿去包蟹肉棒吗朋友
u196,0,,,小罗,male,我的职业呢是个外卖骑手我特别喜欢下了班来讲脱口秀喜欢这种在聚光灯下舞台上这种感觉特别的美妙啊
u197,1,3.0,t a,傅首尔,female,然后我受不了男的光膀子我过敏在我还有老公的时候家里经常一群男的看球进球了球星在里边脱他们在外面脱说哇燃还问我不燃吗我说燃啊但我能脱吗
u198,0,,,傅首尔,female,但我儿子嘛他叛逆期嘛他就说光膀子是男子汉的标配哇燃我要穿衣自由我说儿子穿衣自由首先你得穿衣
u199,1,2.0,t a,傅首尔,female,有句话说永远年轻永远说话难听是吧还好我儿子从小说话就难听小时候老师问他嘛就说为什么叫多乐他说你不知道吗一般父母缺什么就让小孩叫什么我说我要减肥他说你怎么总误会自己瘦下来是个美女呢我说我老了就不会容貌焦虑他说对因为你年轻时焦虑然后前段时间我不是找了个老师学唱歌吗学费很贵我说值得呀老师说妈妈唱歌比百灵鸟还好听他说会不会是你的钱比鸟的钱好挣呢
u200,0,,,史妍,female,我讲这个脱口秀好几年了其实一直也没有什么成绩也没有啥作品自己挺多时候都不太想讲了就很想放弃之所以现在还在讲就是因为还有观众喜欢
u201,1,2.0,t a,史妍,female,感受就是我想处对象因为是我结婚十来年之后在近期比较强烈的一个感受怎么跟你们解释这种感觉呢你就是当一个人他在结婚很多年之后他就会觉得自己好像已经单了挺长时间
